providerId,providerName_old,address_old,city_old,state_old,zipCode_old,region,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip,Country,providerName
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,New York,11787,NY - East Long Island,40.868362,-73.223241,1,rooftop,50,Route 25a,Smithtown,NY,Suffolk County,11787,US,St Catherine Of Siena Hospital
340001,CAROLINAS MEDICAL CENTER-NORTHEAST,920 CHURCH ST N,CONCORD,North Carolina,28025,NC - Charlotte,35.435556,-80.603055,1,rooftop,920,Church St N,Concord,NC,Cabarrus County,28025,US,Carolinas Medical Center-Northeast
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,North Carolina,28801,NC - Asheville,35.57688,-82.5493,1,rooftop,509,Biltmore Ave,Asheville,NC,Buncombe County,28801,US,Memorial Mission Hospital And Asheville Surgery Ce
340003,NORTHERN HOSPITAL OF SURRY COUNTY,830 ROCKFORD ST,MOUNT AIRY,North Carolina,27030,NC - Winston-Salem,36.48886,-80.611248,1,rooftop,830,Rockford St,Mount Airy,NC,Surry County,27030,US,Northern Hospital Of Surry County
340004,HIGH POINT REGIONAL HOSPITAL,601 N ELM ST,HIGH POINT,North Carolina,27261,NC - Winston-Salem,35.9624,-80.013675,1,rooftop,601,N Elm St,High Point,NC,Guilford County,27262,US,High Point Regional Hospital
340008,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DR,LAURINBURG,North Carolina,28352,NC - Durham,34.753881,-79.467077,1,rooftop,500,Lauchwood Dr,Laurinburg,NC,Scotland County,28352,US,Scotland Memorial Hospital
340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,North Carolina,27534,NC - Raleigh,35.398595,-77.952295,1,rooftop,2700,Wayne Memorial Dr,Goldsboro,NC,Wayne County,27534,US,Wayne Memorial Hospital
340013,RUTHERFORD REGIONAL MEDICAL CENTER,288 SOUTH RIDGECREST AVE,RUTHERFORDTON,North Carolina,28139,NC - Charlotte,35.362427,-81.965648,1,rooftop,288,S Ridgecrest Ave,Rutherfordton,NC,Rutherford County,28139,US,Rutherford Regional Medical Center
340014,NOVANT HEALTH FORSYTH MEDICAL CENTER,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,North Carolina,27103,NC - Winston-Salem,36.075653,-80.298,1,rooftop,3333,Silas Creek Pkwy,Winston-Salem,NC,Forsyth County,27103,US,Novant Health Forsyth Medical Center
340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,North Carolina,28144,NC - Charlotte,35.681236,-80.471224,1,rooftop,612,Mocksville Ave,Salisbury,NC,Rowan County,28144,US,Novant Health Rowan Medical Center
340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,North Carolina,28779,NC - Asheville,35.386089,-83.203324,1,rooftop,68,Hospital Rd,Sylva,NC,Jackson County,28779,US,Harris Regional Hospital
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,800 N JUSTICE ST,HENDERSONVILLE,North Carolina,28791,NC - Asheville,35.32055,-82.467104,1,rooftop,800,N Justice St,Hendersonville,NC,Henderson County,28791,US,Margaret R Pardee Memorial Hospital
340020,CENTRAL CAROLINA HOSPITAL,1135 CARTHAGE ST,SANFORD,North Carolina,27330,NC - Durham,35.468565,-79.187047,1,rooftop,1135,Carthage St,Sanford,NC,Lee County,27330,US,Central Carolina Hospital
340021,CAROLINAS HEALTHCARE SYSTEM CLEVELAND,201 E GROVER ST,SHELBY,North Carolina,28150,NC - Charlotte,35.301584,-81.537886,1,range_interpolation,201,E Grover St,Shelby,NC,Cleveland County,28150,US,Carolinas Healthcare System Cleveland
340023,PARK RIDGE HEALTH,100 HOSPITAL DRIVE,HENDERSONVILLE,North Carolina,28792,NC - Asheville,35.390059,-82.488175,1,rooftop,100,Hospital Dr,Hendersonville,NC,Henderson County,28792,US,Park Ridge Health
340024,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN ST,CLINTON,North Carolina,28328,NC - Raleigh,35.008372,-78.323761,1,rooftop,607,Beaman St,Clinton,NC,Sampson County,28328,US,Sampson Regional Medical Center
340027,LENOIR MEMORIAL HOSPITAL,100 AIRPORT RD,KINSTON,North Carolina,28501,NC - Greenville,35.290534,-77.583073,1,rooftop,100,Airport Rd,Kinston,NC,Lenoir County,28501,US,Lenoir Memorial Hospital
340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,North Carolina,28302,NC - Raleigh,35.032332,-78.933187,1,rooftop,1638,Owen Dr,Fayetteville,NC,Cumberland County,28304,US,Cape Fear Valley Medical Center
340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3814 DUMC  ERWIN RD,DURHAM,North Carolina,27710,NC - Durham,36.051155,-78.857651,1,place,,,Durham,NC,Durham County,27710,US,Duke University Hospital
340032,CAROMONT REGIONAL MEDICAL CENTER,2525 COURT DR,GASTONIA,North Carolina,28052,NC - Charlotte,35.272607,-81.139399,1,rooftop,2525,Court Dr,Gastonia,NC,Gaston County,28054,US,Caromont Regional Medical Center
340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,STATESVILLE,North Carolina,28677,NC - Winston-Salem,35.799417,-80.878048,1,rooftop,557,Brookdale Dr,Statesville,NC,Iredell County,28677,US,Iredell Memorial Hospital Inc
340040,VIDANT MEDICAL CENTER,2100 STANTONSBURG RD,GREENVILLE,North Carolina,27834,NC - Greenville,35.607131,-77.404568,1,rooftop,2100,Stantonsburg Rd,Greenville,NC,Pitt County,27834,US,Vidant Medical Center
340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,North Carolina,28645,NC - Hickory,35.910498,-81.5354,1,rooftop,321,Mulberry St SW,Lenoir,NC,Caldwell County,28645,US,Caldwell Memorial Hospital
340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,North Carolina,28540,NC - Greenville,34.762902,-77.385821,1,rooftop,317,Western Blvd,Jacksonville,NC,Onslow County,28546,US,Onslow Memorial Hospital
340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,North Carolina,27157,NC - Winston-Salem,36.090411,-80.271501,1,street_center,,Medical Center Blvd,Winston Salem,NC,Forsyth County,27157,US,North Carolina Baptist Hospital
340049,NORTH CAROLINA SPECIALTY HOSPITAL,3916 BEN FRANKLIN BOULEVARD,DURHAM,North Carolina,27704,NC - Durham,36.042882,-78.896939,1,rooftop,3916,Ben Franklin Blvd,Durham,NC,Durham County,27704,US,North Carolina Specialty Hospital
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,North Carolina,28359,NC - Durham,34.636636,-79.012157,1,range_interpolation,300,W 27th St,Lumberton,NC,Robeson County,28358,US,Southeastern Regional Medical Center
340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,North Carolina,28607,TN - Johnson City,36.198784,-81.65223,1,rooftop,336,Deerfield Rd,Boone,NC,Watauga County,28607,US,Watauga Medical Center
340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,North Carolina,28233,NC - Charlotte,35.212025,-80.824246,1,rooftop,200,Hawthorne Ln,Charlotte,NC,Mecklenburg County,28204,US,Novant Health Presbyterian Medical Center
340060,MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY,EDEN,North Carolina,27288,NC - Greensboro,36.486369,-79.749957,0.33,place,,,Eden,NC,Rockingham County,27288,US,Morehead Memorial Hospital
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,North Carolina,27514,NC - Durham,35.904575,-79.051356,1,rooftop,101,Manning Dr,Chapel Hill,NC,Orange County,27514,US,University Of North Carolina Hospital
340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBORO,North Carolina,28659,NC - Winston-Salem,36.159852,-81.158647,1,rooftop,1370,W D St,North Wilkesboro,NC,Wilkes County,28659,US,Wilkes Regional Medical Center
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST,WHITEVILLE,North Carolina,28472,NC - Wilmington,34.337777,-78.694229,1,rooftop,500,Jefferson St,Whiteville,NC,Columbus County,28472,US,Columbus Regional Healthcare System
340069,"WAKEMED, RALEIGH CAMPUS",3000 NEW BERN AVE,RALEIGH,North Carolina,27610,NC - Raleigh,35.783921,-78.587967,1,rooftop,3000,New Bern Ave,Raleigh,NC,Wake County,27610,US,"Wakemed, Raleigh Campus"
340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,North Carolina,27216,NC - Durham,36.06135,-79.502421,1,rooftop,1240,Huffman Mill Rd,Burlington,NC,Alamance County,27215,US,Alamance Regional Medical Center
340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,DUNN,North Carolina,28334,NC - Raleigh,35.30716,-78.634742,1,rooftop,800,Tilghman Dr,Dunn,NC,Harnett County,28334,US,Betsy Johnson Regional  Hospital
340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,North Carolina,27609,NC - Raleigh,35.828762,-78.618235,1,rooftop,3400,Wake Forest Rd,Raleigh,NC,Wake County,27609,US,Duke Health Raleigh Hospital
340075,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,2201 S STERLING ST,MORGANTON,North Carolina,28655,NC - Charlotte,35.726108,-81.654902,1,rooftop,2201,S Sterling St,Morganton,NC,Burke County,28655,US,Carolinas Healthcare System-Blue Ridge
340090,JOHNSTON HEALTH,509 BRIGHT LEAF BLVD,SMITHFIELD,North Carolina,27577,NC - Raleigh,35.486572,-78.362387,0.8,street_center,,S Brightleaf Blvd,Smithfield,NC,Johnston County,27577,US,Johnston Health
340091,"MOSES H CONE MEMORIAL HOSPITAL, THE",1200 N ELM ST,GREENSBORO,North Carolina,27401,NC - Greensboro,36.090681,-79.789242,1,rooftop,1200,N Elm St,Greensboro,NC,Guilford County,27401,US,"Moses H Cone Memorial Hospital, The"
340096,LEXINGTON MEMORIAL HOSPITAL INC,250 HOSPITAL DRIVE PO BOX 1817,LEXINGTON,North Carolina,27293,NC - Winston-Salem,35.805079,-80.28835,1,range_interpolation,250,Hospital Dr,Lexington,NC,Davidson County,27295,US,Lexington Memorial Hospital Inc
340097,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,ELKIN,North Carolina,28621,NC - Winston-Salem,36.261816,-80.83858,1,rooftop,180,Parkwood Dr,Elkin,NC,Surry County,28621,US,Hugh Chatham Memorial Hospital
340098,CAROLINAS HEALTHCARE SYSTEM PINEVILLE,10628 PARK RD,CHARLOTTE,North Carolina,28210,NC - Charlotte,35.091659,-80.871622,1,rooftop,10628,Park Rd,Charlotte,NC,Mecklenburg County,28210,US,Carolinas Healthcare System Pineville
340099,VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,AHOSKIE,North Carolina,27910,NC - Greenville,36.285176,-76.994756,1,rooftop,500,S Academy St,Ahoskie,NC,Hertford County,27910,US,Vidant Roanoke Chowan Hospital
340107,VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR,TARBORO,North Carolina,27886,NC - Greenville,35.921162,-77.555854,1,rooftop,111,Hospital Dr,Tarboro,NC,Edgecombe County,27886,US,Vidant Edgecombe Hospital
340109,SENTARA ALBEMARLE MEDICAL CENTER,1144 N ROAD ST,ELIZABETH CITY,North Carolina,27909,VA - Norfolk,36.321008,-76.219442,1,range_interpolation,1144,N Road St,Elizabeth City,NC,Pasquotank County,27909,US,Sentara Albemarle Medical Center
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,North Carolina,28203,NC - Charlotte,35.203976,-80.839086,1,rooftop,1000,Blythe Blvd,Charlotte,NC,Mecklenburg County,28203,US,Carolinas Medical Center/Behav Health
340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,North Carolina,27607,NC - Raleigh,35.818164,-78.70241,1,rooftop,4420,Lake Boone Trl,Raleigh,NC,Wake County,27607,US,Rex Hospital
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,North Carolina,28374,NC - Durham,35.205542,-79.456449,1,rooftop,155,Memorial Dr,Pinehurst,NC,Moore County,28374,US,Firsthealth Moore Regional Hospital
340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,North Carolina,28601,NC - Hickory,35.737305,-81.33762,1,range_interpolation,420,N Center St,Hickory,NC,Catawba County,28601,US,Frye Regional Medical Center
340119,STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST,ALBEMARLE,North Carolina,28001,NC - Charlotte,35.364229,-80.195037,1,rooftop,301,Yadkin St,Albemarle,NC,Stanly County,28001,US,Stanly Regional Medical Center
340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,North Carolina,27204,NC - Greensboro,35.711825,-79.814595,1,rooftop,364,White Oak St,Asheboro,NC,Randolph County,27203,US,Randolph Hospital
340126,WILSON MEDICAL CENTER,1705 S TARBORO ST,WILSON,North Carolina,27893,NC - Raleigh,35.71828,-77.943376,0.7,rooftop,1705,Tarboro St SW,Wilson,NC,Wilson County,27893,US,Wilson Medical Center
340127,GRANVILLE HEALTH SYSTEMS,COLLEGE ST BOX 947,OXFORD,North Carolina,27565,NC - Durham,36.326649,-78.594324,1,street_center,,College St,Oxford,NC,Granville County,27565,US,Granville Health Systems
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,North Carolina,28117,NC - Charlotte,35.549329,-80.853971,1,rooftop,171,Fairview Rd,Mooresville,NC,Iredell County,28117,US,Lake Norman Regional Medical Center
340130,CAROLINAS HEALTHCARE SYSTEM UNION,600 HOSPITAL DR,MONROE,North Carolina,28110,NC - Charlotte,34.975646,-80.522294,1,rooftop,600,Hospital Dr,Monroe,NC,Union County,28112,US,Carolinas Healthcare System Union
340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,North Carolina,28560,NC - Greenville,35.113759,-77.066318,1,rooftop,2000,Neuse Blvd,New Bern,NC,Craven County,28560,US,Carolina East Medical Center
340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,North Carolina,27536,NC - Durham,36.326731,-78.409125,1,place,,,Henderson,NC,Vance County,27536,US,Maria Parham Medical Center
340133,MARTIN GENERAL HOSPITAL,310 S MCCASKEY RD P O BOX 1128,WILLIAMSTON,North Carolina,27892,NC - Greenville,35.839727,-77.07309,1,rooftop,310,S McCaskey Rd,Williamston,NC,Martin County,27892,US,Martin General Hospital
340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000,WILMINGTON,North Carolina,28402,NC - Wilmington,34.205498,-77.921183,1,rooftop,2131,S 17th St,Wilmington,NC,New Hanover County,28403,US,New Hanover Regional Medical Center
340142,CARTERET GENERAL HOSPITAL,3500 ARENDELL ST,MOREHEAD CITY,North Carolina,28557,NC - Greenville,34.725894,-76.75496,1,rooftop,3500,Arendell St,Morehead City,NC,Carteret County,28557,US,Carteret General Hospital
340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,North Carolina,28602,NC - Hickory,35.708812,-81.264229,0.8,street_center,,Fairgrove Church Rd,Hickory,NC,Catawba County,28602,US,Catawba Valley Medical Center
340144,DAVIS REGIONAL MEDICAL CENTER,218 OLD MOCKSBVILLE RD PO BOX 1823,STATESVILLE,North Carolina,28687,NC - Winston-Salem,35.529792,-80.947028,0.33,place,,,Statesville,NC,Iredell County,28687,US,Davis Regional Medical Center
340145,CAROLINAS HEALTHCARE SYSTEM LINCOLN,433 MCALISTER RD,LINCOLNTON,North Carolina,28092,NC - Charlotte,35.489846,-81.203642,1,rooftop,433,McAlister Rd,Lincolnton,NC,Lincoln County,28092,US,Carolinas Healthcare System Lincoln
340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,North Carolina,27804,NC - Raleigh,35.973211,-77.84837,1,range_interpolation,2460,Curtis Ellis Dr,Rocky Mount,NC,Nash County,27804,US,Nash General Hospital
340151,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,North Carolina,27870,NC - Raleigh,36.43202,-77.645632,1,rooftop,250,Smith Church Rd,Roanoke Rapids,NC,Halifax County,27870,US,Halifax Regional Medical Center Inc
340155,DUKE REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,North Carolina,27704,NC - Durham,36.037144,-78.899699,1,rooftop,3643,N Roxboro St,Durham,NC,Durham County,27704,US,Duke Regional Hospital
340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,1 MEDICAL CENTER DR  PO BOX 139,SUPPLY,North Carolina,28462,NC - Wilmington,34.009237,-78.291012,1,rooftop,1,Medical Center Dr SW,Supply,NC,Brunswick County,28462,US,Novant Health Brunswick Medical Center
340159,PERSON MEMORIAL HOSPITAL,615 RIDGE RD,ROXBORO,North Carolina,27573,NC - Durham,36.40868,-78.985324,1,rooftop,615,Ridge Rd,Roxboro,NC,Person County,27573,US,Person Memorial Hospital
340166,CAROLINAS MED CTR-UNIVERSITY,8800 NORTH TYRON STREET,CHARLOTTE,North Carolina,28262,NC - Charlotte,35.318311,-80.747559,0.33,place,,,Charlotte,NC,Mecklenburg County,28262,US,Carolinas Med Ctr-University
340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,North Carolina,28106,NC - Charlotte,35.120088,-80.713924,1,rooftop,1500,Matthews Township Pkwy,Matthews,NC,Mecklenburg County,28105,US,Novant Health Matthews Medical Center
340173,"WAKEMED, CARY HOSPITAL",1900 KILDARE FARM ROAD,CARY,North Carolina,27518,NC - Raleigh,35.740046,-78.781518,1,rooftop,1900,Kildaire Farm Rd,Cary,NC,Wake County,27518,US,"Wakemed, Cary Hospital"
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD,HUNTERSVILLE,North Carolina,28078,NC - Charlotte,35.406351,-80.860056,1,rooftop,10030,Gilead Rd,Huntersville,NC,Mecklenburg County,28078,US,Novant Health Huntersville Medical Center
340184,HAYWOOD REGIONAL MEDICAL CENTER,262 LEROY GEORGE DRIVE,CLYDE,North Carolina,28721,NC - Asheville,35.525724,-82.943716,1,rooftop,262,Leroy George Dr,Clyde,NC,Haywood County,28721,US,Haywood Regional Medical Center
340186,VIDANT BEAUFORT HOSPITAL,628 E 12TH ST,WASHINGTON,North Carolina,27889,NC - Greenville,35.549029,-77.038188,1,rooftop,628,E 12th St,Washington,NC,Beaufort County,27889,US,Vidant Beaufort Hospital
350002,ST ALEXIUS MEDICAL CENTER,900 E BROADWAY,BISMARCK,North Dakota,58501,ND - Bismarck,46.807123,-100.777836,1,rooftop,900,E Broadway Ave,Bismarck,ND,Burleigh County,58501,US,St Alexius Medical Center
350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,North Dakota,58701,ND - Minot,48.231717,-101.288297,1,range_interpolation,407,3rd St SE,Minot,ND,Ward County,58701,US,Trinity Hospitals
350011,SANFORD MEDICAL CENTER FARGO,801 BROADWAY NORTH,FARGO,North Dakota,58122,ND - Fargo/Moorhead MN,46.885072,-96.787236,1,rooftop,801,Broadway N,Fargo,ND,Cass County,58102,US,Sanford Medical Center Fargo
350015,SANFORD MEDICAL CENTER BISMARCK,300 N 7TH ST,BISMARCK,North Dakota,58506,ND - Bismarck,46.808107,-100.782259,1,rooftop,300,N 7th St,Bismarck,ND,Burleigh County,58501,US,Sanford Medical Center Bismarck
350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,North Dakota,58201,ND - Grand Forks,47.910193,-97.066601,1,range_interpolation,1200,S Columbia Rd,Grand Forks,ND,Grand Forks County,58201,US,Altru Hospital
350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,North Dakota,58104,ND - Fargo/Moorhead MN,46.83146,-96.827517,1,rooftop,3000,32nd Ave S,Fargo,ND,Cass County,58104,US,Essentia Health-Fargo
360001,MERCY HOSPITAL ANDERSON,7500 STATE ROAD,CINCINNATI,Ohio,45255,OH - Cincinnati,39.08567,-84.349808,1,rooftop,7500,State Rd,Cincinnati,OH,Hamilton County,45255,US,Mercy Hospital Anderson
360002,SAMARITAN REGIONAL HEALTH SYSTEM,1025 CENTER ST,ASHLAND,Ohio,44805,OH - Columbus,40.858708,-82.310232,1,rooftop,1025,Center St,Ashland,OH,Ashland County,44805,US,Samaritan Regional Health System
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",234 GOODMAN STREET,CINCINNATI,Ohio,45219,OH - Cincinnati,39.137365,-84.503472,1,rooftop,234,Goodman St,Cincinnati,OH,Hamilton County,45219,US,"University Of Cincinnati Medical Center, Llc"
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,Ohio,43214,OH - Columbus,40.030521,-83.033957,1,rooftop,3535,Olentangy River Rd,Columbus,OH,Franklin County,43214,US,Riverside Methodist Hospital
360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,Ohio,45662,OH - Columbus,38.753513,-82.978992,1,range_interpolation,1805,27th St,Portsmouth,OH,Scioto County,45662,US,Southern Ohio Medical Center
360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,LIMA,Ohio,45804,OH - Dayton,40.735877,-84.087582,1,rooftop,1001,Bellefontaine Ave,Lima,OH,Allen County,45804,US,Lima Memorial Health System
360010,UNION HOSPITAL,659 BOULEVARD,DOVER,Ohio,44622,OH - Canton,40.52062,-81.47401,0.33,place,,,Dover,OH,Tuscarawas County,44622,US,Union Hospital
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,Ohio,43302,OH - Columbus,40.572099,-83.128769,1,rooftop,1000,McKinley Park Dr,Marion,OH,Marion County,43302,US,Marion General Hospital
360012,MOUNT CARMEL ST ANN'S,500 SOUTH CLEVELAND AVENUE,WESTERVILLE,Ohio,43081,OH - Columbus,40.11473,-82.947169,1,rooftop,500,S Cleveland Ave,Westerville,OH,Franklin County,43081,US,Mount Carmel St Ann'S
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,Ohio,45365,OH - Dayton,40.287863,-84.171653,0.7,rooftop,915,Michigan St,Sidney,OH,Shelby County,45365,US,Wilson Memorial Hospital
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,Ohio,45701,OH - Columbus,39.327306,-82.113891,1,rooftop,55,Hospital Dr,Athens,OH,Athens County,45701,US,Ohiohealth O'Bleness Hospital
360016,"JEWISH HOSPITAL, LLC",4777 EAST GALBRAITH ROAD,CINCINNATI,Ohio,45236,OH - Cincinnati,39.20592,-84.380683,1,rooftop,4777,E Galbraith Rd,Cincinnati,OH,Hamilton County,45236,US,"Jewish Hospital, Llc"
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,Ohio,43215,OH - Columbus,39.960947,-82.990819,1,rooftop,111,S Grant Ave,Columbus,OH,Franklin County,43215,US,Grant Medical Center
360019,SUMMA BARBERTON HOSPITAL,155 5TH STREET N E,BARBERTON,Ohio,44203,OH - Akron,41.014691,-81.589674,0.9,range_interpolation,155,5th St NE,Barberton,OH,Summit County,44203,US,Summa Barberton Hospital
360020,SUMMA HEALTH SYSTEM,525 EAST MARKET STREET,AKRON,Ohio,44309,OH - Akron,41.079008,-81.501335,1,range_interpolation,525,E Market St,Akron,OH,Summit County,44308,US,Summa Health System
360025,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,SANDUSKY,Ohio,44870,OH - Cleveland,41.446063,-82.709834,1,rooftop,1111,Hayes Ave,Sandusky,OH,Erie County,44870,US,Firelands Regional Medical Center
360026,GREENE MEMORIAL HOSPITAL,1141 NORTH MONROE DRIVE,XENIA,Ohio,45385,OH - Kettering,39.699366,-83.928487,1,rooftop,1141,N Monroe Dr,Xenia,OH,Greene County,45385,US,Greene Memorial Hospital
360027,AKRON GENERAL MEDICAL CENTER,400 WABASH AVENUE,AKRON,Ohio,44307,OH - Akron,41.078576,-81.534115,1,range_interpolation,400,Wabash Ave,Akron,OH,Summit County,44307,US,Akron General Medical Center
